loop_i,video_fid,t_sec,camera_id,kind,track_id
793,3965,132.167,camera_7,removed,10
794,3970,132.333,camera_1,removed,37
794,3970,132.333,camera_7,new_track,19
794,3970,132.333,camera_7,lost_track,17
795,3975,132.5,camera_5,new_track,68
800,4000,133.333,camera_6,new_track,27
802,4010,133.667,camera_2,new_track,40
802,4010,133.667,camera_3,new_track,38
803,4015,133.833,camera_5,removed,57
804,4020,134.0,camera_6,new_track,28
808,4040,134.667,camera_4,removed,23
808,4040,134.667,camera_6,new_track,29
809,4045,134.833,camera_7,removed,11
810,4050,135.0,camera_4,new_track,24
810,4050,135.0,camera_6,lost_track,29
812,4060,135.333,camera_1,new_track,38
812,4060,135.333,camera_6,new_track,30
812,4060,135.333,camera_6,new_track,31
813,4065,135.5,camera_6,lost_track,30
814,4070,135.667,camera_4,lost_track,24
815,4075,135.833,camera_5,new_track,69
816,4080,136.0,camera_5,new_track,70
816,4080,136.0,camera_6,reacquired,30
817,4085,136.167,camera_2,lost_track,39
818,4090,136.333,camera_3,removed,37
818,4090,136.333,camera_7,lost_track,16
819,4095,136.5,camera_3,new_track,39
819,4095,136.5,camera_6,lost_track,25
819,4095,136.5,camera_6,lost_track,31
821,4105,136.833,camera_1,new_track,39
821,4105,136.833,camera_5,new_track,71
822,4110,137.0,camera_5,lost_track,71
822,4110,137.0,camera_6,lost_track,27
823,4115,137.167,camera_5,new_track,72
823,4115,137.167,camera_5,reacquired,71
824,4120,137.333,camera_5,lost_track,71
824,4120,137.333,camera_7,removed,17
826,4130,137.667,camera_5,reacquired,71
828,4140,138.0,camera_1,lost_track,36
828,4140,138.0,camera_5,new_track,73
829,4145,138.167,camera_1,lost_track,39
829,4145,138.167,camera_2,new_track,41
829,4145,138.167,camera_7,lost_track,19
830,4150,138.333,camera_1,reacquired,36
832,4160,138.667,camera_5,lost_track,67
832,4160,138.667,camera_5,lost_track,73
832,4160,138.667,camera_6,lost_track,28
832,4160,138.667,camera_7,reacquired,19
834,4170,139.0,camera_1,new_track,40
834,4170,139.0,camera_2,new_track,42
834,4170,139.0,camera_5,reacquired,67
834,4170,139.0,camera_7,lost_track,18
836,4180,139.333,camera_5,lost_track,70
837,4185,139.5,camera_1,lost_track,36
837,4185,139.5,camera_5,lost_track,69
837,4185,139.5,camera_6,lost_track,26
839,4195,139.833,camera_2,lost_track,40
839,4195,139.833,camera_3,lost_track,38
840,4200,140.0,camera_6,removed,29
841,4205,140.167,camera_2,lost_track,41
844,4220,140.667,camera_4,removed,24
845,4225,140.833,camera_1,lost_track,40
845,4225,140.833,camera_5,lost_track,72
846,4230,141.0,camera_1,lost_track,38
846,4230,141.0,camera_6,lost_track,30
847,4235,141.167,camera_2,removed,39
848,4240,141.333,camera_7,removed,16
849,4245,141.5,camera_5,lost_track,68
849,4245,141.5,camera_6,removed,25
849,4245,141.5,camera_6,removed,31
851,4255,141.833,camera_5,reacquired,68
852,4260,142.0,camera_6,removed,27
854,4270,142.333,camera_5,new_track,74
857,4285,142.833,camera_2,lost_track,42
858,4290,143.0,camera_5,lost_track,74
859,4295,143.167,camera_1,removed,39
862,4310,143.667,camera_5,new_track,75
862,4310,143.667,camera_5,removed,73
862,4310,143.667,camera_6,removed,28
863,4315,143.833,camera_3,new_track,40
864,4320,144.0,camera_5,lost_track,75
864,4320,144.0,camera_7,removed,18
865,4325,144.167,camera_2,new_track,43
866,4330,144.333,camera_5,removed,70
867,4335,144.5,camera_1,removed,36
867,4335,144.5,camera_5,removed,69
867,4335,144.5,camera_6,removed,26
868,4340,144.667,camera_5,new_track,76
869,4345,144.833,camera_2,new_track,44
869,4345,144.833,camera_2,removed,40
869,4345,144.833,camera_3,removed,38
871,4355,145.167,camera_2,removed,41
871,4355,145.167,camera_4,new_track,25
872,4360,145.333,camera_6,new_track,32
874,4370,145.667,camera_2,new_track,45
874,4370,145.667,camera_4,new_track,26
874,4370,145.667,camera_5,lost_track,71
874,4370,145.667,camera_6,new_track,33
875,4375,145.833,camera_1,removed,40
875,4375,145.833,camera_5,removed,72
876,4380,146.0,camera_1,removed,38
876,4380,146.0,camera_4,lost_track,25
876,4380,146.0,camera_6,removed,30
878,4390,146.333,camera_6,lost_track,33
880,4400,146.667,camera_2,new_track,46
881,4405,146.833,camera_6,new_track,34
882,4410,147.0,camera_4,lost_track,26
883,4415,147.167,camera_2,lost_track,44
884,4420,147.333,camera_1,new_track,41
884,4420,147.333,camera_2,lost_track,46
884,4420,147.333,camera_5,lost_track,76
884,4420,147.333,camera_6,new_track,35
885,4425,147.5,camera_1,new_track,42
885,4425,147.5,camera_1,new_track,43
885,4425,147.5,camera_5,lost_track,68
886,4430,147.667,camera_2,reacquired,44
887,4435,147.833,camera_2,lost_track,44
887,4435,147.833,camera_2,removed,42
887,4435,147.833,camera_3,lost_track,40
887,4435,147.833,camera_6,lost_track,35
888,4440,148.0,camera_1,new_track,44
888,4440,148.0,camera_5,removed,74
889,4445,148.167,camera_2,reacquired,44
889,4445,148.167,camera_4,new_track,27
889,4445,148.167,camera_5,new_track,77
890,4450,148.333,camera_1,lost_track,44
892,4460,148.667,camera_1,reacquired,44
893,4465,148.833,camera_1,lost_track,41
893,4465,148.833,camera_6,lost_track,32
894,4470,149.0,camera_2,lost_track,44
894,4470,149.0,camera_3,lost_track,39
894,4470,149.0,camera_4,lost_track,27
894,4470,149.0,camera_5,removed,75
894,4470,149.0,camera_7,lost_track,19
896,4480,149.333,camera_1,new_track,45
896,4480,149.333,camera_4,new_track,28
899,4495,149.833,camera_4,lost_track,28
900,4500,150.0,camera_3,reacquired,39
904,4520,150.667,camera_5,removed,71
904,4520,150.667,camera_7,lost_track,15
906,4530,151.0,camera_4,removed,25
907,4535,151.167,camera_1,lost_track,43
907,4535,151.167,camera_3,new_track,41
908,4540,151.333,camera_6,removed,33
909,4545,151.5,camera_1,lost_track,42
909,4545,151.5,camera_2,lost_track,43
911,4555,151.833,camera_6,lost_track,34
912,4560,152.0,camera_4,removed,26
913,4565,152.167,camera_1,reacquired,42
914,4570,152.333,camera_2,new_track,47
914,4570,152.333,camera_2,removed,46
914,4570,152.333,camera_5,new_track,78
914,4570,152.333,camera_5,removed,76
915,4575,152.5,camera_5,removed,68
916,4580,152.667,camera_1,lost_track,45
917,4585,152.833,camera_1,lost_track,42
917,4585,152.833,camera_2,lost_track,45
917,4585,152.833,camera_3,removed,40
917,4585,152.833,camera_6,removed,35
918,4590,153.0,camera_5,lost_track,78
919,4595,153.167,camera_4,new_track,29
919,4595,153.167,camera_6,new_track,36
922,4610,153.667,camera_5,lost_track,77
923,4615,153.833,camera_1,removed,41
923,4615,153.833,camera_6,removed,32
924,4620,154.0,camera_2,removed,44
924,4620,154.0,camera_4,removed,27
924,4620,154.0,camera_7,removed,19
926,4630,154.333,camera_5,new_track,79
927,4635,154.5,camera_3,new_track,42
928,4640,154.667,camera_1,new_track,46
929,4645,154.833,camera_4,removed,28
930,4650,155.0,camera_2,lost_track,34
930,4650,155.0,camera_6,new_track,37
933,4665,155.5,camera_6,lost_track,37
934,4670,155.667,camera_7,removed,15
935,4675,155.833,camera_6,lost_track,36
936,4680,156.0,camera_3,lost_track,39
937,4685,156.167,camera_1,removed,43
938,4690,156.333,camera_2,new_track,48
938,4690,156.333,camera_3,lost_track,42
939,4695,156.5,camera_2,removed,43
939,4695,156.5,camera_3,new_track,43
939,4695,156.5,camera_3,new_track,44
940,4700,156.667,camera_3,lost_track,44
941,4705,156.833,camera_6,removed,34
942,4710,157.0,camera_4,lost_track,29
943,4715,157.167,camera_2,new_track,49
943,4715,157.167,camera_5,new_track,80
944,4720,157.333,camera_2,lost_track,48
944,4720,157.333,camera_3,new_track,45
944,4720,157.333,camera_3,new_track,46
946,4730,157.667,camera_1,new_track,47
946,4730,157.667,camera_1,removed,45
947,4735,157.833,camera_1,removed,42
947,4735,157.833,camera_2,lost_track,49
947,4735,157.833,camera_2,removed,45
947,4735,157.833,camera_3,lost_track,43
947,4735,157.833,camera_5,new_track,81
948,4740,158.0,camera_2,reacquired,49
948,4740,158.0,camera_5,removed,78
950,4750,158.333,camera_5,lost_track,79
950,4750,158.333,camera_5,lost_track,81
951,4755,158.5,camera_1,new_track,48
951,4755,158.5,camera_2,reacquired,48
951,4755,158.5,camera_2,lost_track,49
952,4760,158.667,camera_2,reacquired,49
952,4760,158.667,camera_2,lost_track,48
952,4760,158.667,camera_5,removed,77
954,4770,159.0,camera_3,lost_track,41
956,4780,159.333,camera_7,new_track,20
957,4785,159.5,camera_5,new_track,82
960,4800,160.0,camera_2,lost_track,47
960,4800,160.0,camera_2,removed,34
961,4805,160.167,camera_5,new_track,83
962,4810,160.333,camera_1,lost_track,48
963,4815,160.5,camera_1,reacquired,48
963,4815,160.5,camera_1,lost_track,47
963,4815,160.5,camera_2,lost_track,49
963,4815,160.5,camera_6,removed,37
964,4820,160.667,camera_1,lost_track,48
965,4825,160.833,camera_5,new_track,84
965,4825,160.833,camera_6,removed,36
966,4830,161.0,camera_3,removed,39
967,4835,161.167,camera_4,new_track,30
968,4840,161.333,camera_3,removed,42
968,4840,161.333,camera_5,lost_track,83
969,4845,161.5,camera_1,new_track,49
970,4850,161.667,camera_3,removed,44
970,4850,161.667,camera_7,new_track,21
970,4850,161.667,camera_7,lost_track,20
971,4855,161.833,camera_3,lost_track,45
972,4860,162.0,camera_1,lost_track,49
972,4860,162.0,camera_4,removed,29
972,4860,162.0,camera_5,new_track,85
974,4870,162.333,camera_4,lost_track,30
974,4870,162.333,camera_5,lost_track,85
975,4875,162.5,camera_1,lost_track,46
975,4875,162.5,camera_5,reacquired,85
976,4880,162.667,camera_1,reacquired,46
976,4880,162.667,camera_2,new_track,50
977,4885,162.833,camera_3,removed,43
978,4890,163.0,camera_7,lost_track,21
980,4900,163.333,camera_5,removed,79
980,4900,163.333,camera_5,removed,81
981,4905,163.5,camera_2,new_track,51
981,4905,163.5,camera_4,new_track,31
981,4905,163.5,camera_5,new_track,86
982,4910,163.667,camera_1,lost_track,46
982,4910,163.667,camera_2,removed,48
982,4910,163.667,camera_5,lost_track,84
983,4915,163.833,camera_1,reacquired,46
