clip_id,rule,stride,ttl,tracker,returncode,wall_s,git_sha,argv
L2-seq_000-c7-10-001530,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.76,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_7_2023-06-02-11_14_26.avi --cameras camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 1530 --end-fid 1945 --det-cache results/det_cache/coco_nano/seq_000 --clip-id L2-seq_000-c7-10-001530 --out results/clips/runs/L2-seq_000-c7-10-001530/s1/chef_events.jsonl
L2-seq_004-c4-6-004585,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.54,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_4_2023-06-08-12_29_08.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4585 --end-fid 4865 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c4-6-004585 --out results/clips/runs/L2-seq_004-c4-6-004585/s5/chef_events.jsonl
L2-seq_004-c4-6-004585,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.52,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_4_2023-06-08-12_29_08.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4585 --end-fid 4865 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c4-6-004585 --out results/clips/runs/L2-seq_004-c4-6-004585/s1/chef_events.jsonl
L2-seq_004-c6-6-007585,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.68,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi --cameras camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 7585 --end-fid 7835 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c6-6-007585 --out results/clips/runs/L2-seq_004-c6-6-007585/s5/chef_events.jsonl
L2-seq_004-c6-6-007585,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.73,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi --cameras camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 7585 --end-fid 7835 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c6-6-007585 --out results/clips/runs/L2-seq_004-c6-6-007585/s1/chef_events.jsonl
L2-seq_004-c7-7-004775,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.56,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4775 --end-fid 5090 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c7-7-004775 --out results/clips/runs/L2-seq_004-c7-7-004775/s5/chef_events.jsonl
L2-seq_004-c7-7-004775,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.81,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4775 --end-fid 5090 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L2-seq_004-c7-7-004775 --out results/clips/runs/L2-seq_004-c7-7-004775/s1/chef_events.jsonl
L2-seq_020-c1-12-007830,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.0,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_1_2023-07-26-13_21_40.avi --cameras camera_1 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 7830 --end-fid 8210 --det-cache results/det_cache/coco_nano/seq_020 --clip-id L2-seq_020-c1-12-007830 --out results/clips/runs/L2-seq_020-c1-12-007830/s5/chef_events.jsonl
L2-seq_020-c1-12-007830,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.0,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_020/camera_1_2023-07-26-13_21_40.avi --cameras camera_1 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 7830 --end-fid 8210 --det-cache results/det_cache/coco_nano/seq_020 --clip-id L2-seq_020-c1-12-007830 --out results/clips/runs/L2-seq_020-c1-12-007830/s1/chef_events.jsonl
L2-seq_024-c1-7-014705,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.31,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_1_2023-12-01-11_05_52.avi --cameras camera_1 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 14705 --end-fid 14935 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c1-7-014705 --out results/clips/runs/L2-seq_024-c1-7-014705/s5/chef_events.jsonl
L2-seq_024-c1-7-014705,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.34,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_1_2023-12-01-11_05_52.avi --cameras camera_1 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 14705 --end-fid 14935 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c1-7-014705 --out results/clips/runs/L2-seq_024-c1-7-014705/s1/chef_events.jsonl
L2-seq_024-c3-7-011320,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.2,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_3_2023-12-01-11_05_52.avi --cameras camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 11320 --end-fid 11545 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c3-7-011320 --out results/clips/runs/L2-seq_024-c3-7-011320/s5/chef_events.jsonl
L2-seq_024-c3-7-011320,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.25,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_3_2023-12-01-11_05_52.avi --cameras camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 11320 --end-fid 11545 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c3-7-011320 --out results/clips/runs/L2-seq_024-c3-7-011320/s1/chef_events.jsonl
L2-seq_024-c4-7-012085,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.0,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_4_2023-12-01-11_05_52.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 12085 --end-fid 12260 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c4-7-012085 --out results/clips/runs/L2-seq_024-c4-7-012085/s5/chef_events.jsonl
L2-seq_024-c4-7-012085,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.05,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_4_2023-12-01-11_05_52.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 12085 --end-fid 12260 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c4-7-012085 --out results/clips/runs/L2-seq_024-c4-7-012085/s1/chef_events.jsonl
L2-seq_024-c4-10-014700,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.17,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_4_2023-12-01-11_05_52.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 14700 --end-fid 14795 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c4-10-014700 --out results/clips/runs/L2-seq_024-c4-10-014700/s5/chef_events.jsonl
L2-seq_024-c4-10-014700,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.22,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_024/camera_4_2023-12-01-11_05_52.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 14700 --end-fid 14795 --det-cache results/det_cache/coco_nano/seq_024 --clip-id L2-seq_024-c4-10-014700 --out results/clips/runs/L2-seq_024-c4-10-014700/s1/chef_events.jsonl
L2-seq_025-c2-7-005185,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.51,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi --cameras camera_2 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 5185 --end-fid 5310 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c2-7-005185 --out results/clips/runs/L2-seq_025-c2-7-005185/s5/chef_events.jsonl
L2-seq_025-c2-7-005185,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.5,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_2_2023-12-04-12_11_17.avi --cameras camera_2 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 5185 --end-fid 5310 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c2-7-005185 --out results/clips/runs/L2-seq_025-c2-7-005185/s1/chef_events.jsonl
L2-seq_025-c3-7-007115,L2,5,600,configs/tracker_rf_cbiou.yaml,0,2.02,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 7115 --end-fid 7550 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c3-7-007115 --out results/clips/runs/L2-seq_025-c3-7-007115/s5/chef_events.jsonl
L2-seq_025-c3-7-007115,L2,1,600,configs/tracker_rf_cbiou.yaml,0,2.05,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_3_2023-12-04-12_11_17.avi --cameras camera_3 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 7115 --end-fid 7550 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c3-7-007115 --out results/clips/runs/L2-seq_025-c3-7-007115/s1/chef_events.jsonl
L2-seq_025-c5-6-002540,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.4,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_5_2023-12-04-12_11_17.avi --cameras camera_5 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 2540 --end-fid 2860 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c5-6-002540 --out results/clips/runs/L2-seq_025-c5-6-002540/s5/chef_events.jsonl
L2-seq_025-c5-6-002540,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.47,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_5_2023-12-04-12_11_17.avi --cameras camera_5 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 2540 --end-fid 2860 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c5-6-002540 --out results/clips/runs/L2-seq_025-c5-6-002540/s1/chef_events.jsonl
L2-seq_025-c6-2-006810,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.61,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_6_2023-12-04-12_11_17.avi --cameras camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 6810 --end-fid 7035 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c6-2-006810 --out results/clips/runs/L2-seq_025-c6-2-006810/s5/chef_events.jsonl
L2-seq_025-c6-2-006810,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.65,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_025/camera_6_2023-12-04-12_11_17.avi --cameras camera_6 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 6810 --end-fid 7035 --det-cache results/det_cache/coco_nano/seq_025 --clip-id L2-seq_025-c6-2-006810 --out results/clips/runs/L2-seq_025-c6-2-006810/s1/chef_events.jsonl
L2-seq_026-c4-11-002005,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.28,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_4_2023-12-05-12_12_13.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 2005 --end-fid 2290 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L2-seq_026-c4-11-002005 --out results/clips/runs/L2-seq_026-c4-11-002005/s5/chef_events.jsonl
L2-seq_026-c4-11-002005,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.35,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_4_2023-12-05-12_12_13.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 2005 --end-fid 2290 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L2-seq_026-c4-11-002005 --out results/clips/runs/L2-seq_026-c4-11-002005/s1/chef_events.jsonl
L2-seq_026-c4-10-005820,L2,5,600,configs/tracker_rf_cbiou.yaml,0,1.85,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_4_2023-12-05-12_12_13.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 5820 --end-fid 6110 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L2-seq_026-c4-10-005820 --out results/clips/runs/L2-seq_026-c4-10-005820/s5/chef_events.jsonl
L2-seq_026-c4-10-005820,L2,1,600,configs/tracker_rf_cbiou.yaml,0,1.63,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_026/camera_4_2023-12-05-12_12_13.avi --cameras camera_4 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 5820 --end-fid 6110 --det-cache results/det_cache/coco_nano/seq_026 --clip-id L2-seq_026-c4-10-005820 --out results/clips/runs/L2-seq_026-c4-10-005820/s1/chef_events.jsonl
L3S-seq_000-c6+c7-9-004450,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,1.93,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_6_2023-06-02-11_14_26.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_7_2023-06-02-11_14_26.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4450 --end-fid 4620 --det-cache results/det_cache/coco_nano/seq_000 --clip-id L3S-seq_000-c6+c7-9-004450 --out results/clips/runs/L3S-seq_000-c6+c7-9-004450/s5/chef_events.jsonl
L3S-seq_000-c6+c7-9-004450,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,1.92,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_6_2023-06-02-11_14_26.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_7_2023-06-02-11_14_26.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4450 --end-fid 4620 --det-cache results/det_cache/coco_nano/seq_000 --clip-id L3S-seq_000-c6+c7-9-004450 --out results/clips/runs/L3S-seq_000-c6+c7-9-004450/s1/chef_events.jsonl
L3S-seq_000-c6+c7-10-001710,L3S,5,600,configs/tracker_rf_cbiou.yaml,0,1.85,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_6_2023-06-02-11_14_26.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_7_2023-06-02-11_14_26.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 1710 --end-fid 2065 --det-cache results/det_cache/coco_nano/seq_000 --clip-id L3S-seq_000-c6+c7-10-001710 --out results/clips/runs/L3S-seq_000-c6+c7-10-001710/s5/chef_events.jsonl
L3S-seq_000-c6+c7-10-001710,L3S,1,600,configs/tracker_rf_cbiou.yaml,0,2.0,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_6_2023-06-02-11_14_26.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_000/camera_7_2023-06-02-11_14_26.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 1710 --end-fid 2065 --det-cache results/det_cache/coco_nano/seq_000 --clip-id L3S-seq_000-c6+c7-10-001710 --out results/clips/runs/L3S-seq_000-c6+c7-10-001710/s1/chef_events.jsonl
L3T-seq_004-c6+c7-7-004590,L3T,5,600,configs/tracker_rf_cbiou.yaml,0,2.2,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 5 --start-fid 4590 --end-fid 4885 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3T-seq_004-c6+c7-7-004590 --out results/clips/runs/L3T-seq_004-c6+c7-7-004590/s5/chef_events.jsonl
L3T-seq_004-c6+c7-7-004590,L3T,1,600,configs/tracker_rf_cbiou.yaml,0,2.21,6e14742e1f6cf990387af196ac6ac9e376b829d9,D:\yizhen\smart_kitchen\.venv\Scripts\python.exe scripts/m5_track_video.py --videos D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_6_2023-06-08-12_29_08.avi D:/yizhen/CHIRLA/CHIRLA_data/CHIRLA/videos/seq_004/camera_7_2023-06-08-12_29_08.avi --cameras camera_6 camera_7 --topology configs/fix_grid/base.yaml --tracker configs/tracker_rf_cbiou.yaml --variant nano --thr 0.10 --person-cls 1 --embedder none --fps 30.0 --max-frames -1 --ttl 600 --stride 1 --start-fid 4590 --end-fid 4885 --det-cache results/det_cache/coco_nano/seq_004 --clip-id L3T-seq_004-c6+c7-7-004590 --out results/clips/runs/L3T-seq_004-c6+c7-7-004590/s1/chef_events.jsonl
